Source,RA_ICRS,DE_ICRS,PQSO,PGal,Pstar,PWD,Pbin,Teff,logg,[Fe/H],Dist,A0,AG,ABP,ARP,E(BP-RP),GMAG,Rad,Rad-Flame,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,Teff-HS,logg1-MSC,logg-HS,logg-S,logg2-MSC
1995819762978432,44.07812217332,3.35962129609,0.0,0.0,0.99998814,2.0E-8,1.187E-5,4782.438,4.8873,-1.9216,1718.9495,0.0054,0.0043,0.0055,0.0032,0.0023,7.4976,0.4221,,,,,,,,,,
1995819762979200,44.09352416513,3.36096388902,2.06E-6,7.54E-6,0.999429,6.5E-7,5.6078E-4,,,,,,,,,,,,,,,,,,,,,
1995824058706560,44.08921511162,3.3629852747,0.0,0.0,0.9999868,0.0,1.317E-5,,,,,,,,,,,,,,,,,,,,,
1995922842191488,44.06367166686,3.35602884511,0.0,0.0,0.99998546,0.0,1.454E-5,4336.5186,4.6783,-0.0131,813.6307,0.4101,0.3021,0.3995,0.2384,0.1611,7.2634,0.6224,0.6519,0.124714,0.668,3.129,0.66694266,,4.7486,,,4.5108
1995957202251904,44.04502115607,3.35328052138,1.7981E-4,2.112E-5,0.9994625,6.94E-6,3.2953E-4,,,,,,,,,,,,,,,,,,,,,
1995991561676032,44.04542679191,3.36888272967,2.0E-8,0.0,0.9999946,4.0E-8,5.34E-6,,,,,,,,,,,,,,,,,,,,,
1996025921411328,44.07170061348,3.36392961281,1.0E-8,0.0,0.9999762,9.0E-8,2.374E-5,,,,,,,,,,,,,,,,,,,,,
1996025921802880,44.08518682375,3.3677176908,0.0,0.0,0.9999944,0.0,5.62E-6,,,,,,,,,,,,,,,,,,,,,
1996060281154688,44.0917283427,3.3729273456,0.0,0.0,0.999739,0.0,2.6105E-4,3790.373,4.5616,-0.6575,710.9734,0.2571,0.1827,0.247,0.1474,0.0995,8.104,0.6056,0.9383,0.15560591,,,0.46838945,,4.6946,,,4.6198
1996060281158144,44.08969860903,3.37811870791,1.0E-8,0.0,0.999966,6.0E-8,3.391E-5,,,,,,,,,,,,,,,,,,,,,
1996060281702144,44.09256310764,3.3734500913,0.0,2.0E-8,0.9999895,0.0,1.047E-5,,,,,,,,,,,,,,,,,,,,,
1996064576233728,44.08858219895,3.37049809952,1.0E-8,0.0,0.9999925,0.0,7.52E-6,,,,,,,,,,,,,,,,,,,,,
1996064576675584,44.08326523425,3.37416076801,0.0,0.0,0.9999749,0.0,2.506E-5,6003.8555,4.1243,-0.6908,2173.3699,0.403,0.3401,0.4267,0.2416,0.185,3.9513,1.2965,1.1351,1.5551816,1.096,3.491,0.4547573,,4.2226,,,4.5814
1996064576675840,44.08792137891,3.36959795999,0.0,0.0,0.9999905,0.0,9.43E-6,3941.3884,4.765,-1.1235,774.3044,0.0022,0.0016,0.0021,0.0013,9.0E-4,8.5992,0.425,0.4268,0.03965321,,,0.59201944,,4.7013,,,4.7108
1996232081038336,44.1104474033,3.3787510282,0.0,1.0E-8,0.99999154,0.0,8.5E-6,,,,,,,,,,,,,,,,,,,,,
1996232081041152,44.11242015307,3.380692891,1.1204E-4,1.3385E-4,0.99827754,2.61E-6,0.00147391,,,,,,,,,,,,,,,,,,,,,
1996300799331456,44.13919009008,3.38701976957,0.47089392,0.0,0.52910596,8.0E-8,0.0,,,,,,,,,,,,,,,,,,,,,
1996305095043584,44.14218769812,3.38976637676,0.0,2.26E-6,0.99992853,1.0E-8,6.919E-5,,,,,,,,,,,,,,,,,,4.6048,,,4.7151
1996335159073408,44.15032876396,3.39484943155,7.7565E-4,7.0E-8,0.9992065,2.0E-8,1.779E-5,,,,,,,,,,,,,,,,,,,,,
1996369518809856,44.13046293309,3.3911247812,0.0,0.0,0.99979013,0.0,2.0992E-4,3398.4863,4.6029,-1.0105,269.6848,0.6826,0.4494,0.6509,0.3767,0.2742,10.1346,0.3253,0.3615,0.014609535,,,0.21164018,,4.802,,,5.0617
1996442533797376,44.10514226603,3.38662764928,0.0,0.0,0.9999208,0.0,7.925E-5,5328.4556,4.394,-1.0305,869.889,0.004,0.0033,0.0042,0.0024,0.0018,5.1631,0.9599,0.9665,0.68001384,0.845,,0.55143315,,4.4787,,,4.4172
1996472598332288,44.10381623692,3.39783592633,1.0E-8,1.0E-8,0.99999243,1.0E-8,7.57E-6,,,,,,,,,,,,,,,,,,,,,
1996506957635328,44.08634250709,3.40103473223,0.0,0.0,0.9999922,0.0,7.82E-6,4827.301,2.9007,0.0649,1086.8026,0.5756,0.4455,0.5737,0.3399,0.2338,1.2398,7.3908,8.1753,32.68799,2.602,0.557,0.13679434,,4.7157,,2.26,4.7139
1996678756765696,44.12482857064,3.42763769265,0.0,0.0,0.9999934,0.0,6.61E-6,,,,,,,,,,,,,,,,,,,,,
1996678757652736,44.11950151805,3.42534973473,3.69E-5,1.189E-5,0.99974436,2.73E-6,2.0407E-4,,,,,,,,,,,,,,,,,,,,,
1996713117737728,44.29412820383,3.2918151905,3.158E-5,5.49E-6,0.9993021,1.06E-6,6.5983E-4,,,,,,,,,,,,,,,,,,,,,
1996751771442432,44.30090888872,3.3051341637,0.0,0.0,0.99995816,0.0,4.187E-5,5518.9517,4.585,-0.7609,956.0759,0.2712,0.224,0.2833,0.162,0.1214,5.6636,0.7028,0.9471,0.7403728,0.906,8.825,0.6248996,,4.4996,,,4.4343
1996854850657280,44.31428770519,3.31588737014,0.0,0.0,0.99997866,0.0,2.136E-5,4637.6826,4.7762,-1.0846,1031.0205,0.0086,0.0067,0.0087,0.0051,0.0036,7.3067,0.5013,0.863,0.3083779,0.75,3.371,0.72071874,,4.8529,,,4.6819
1996953634329856,44.31789451172,3.33322596948,0.0,0.0,0.99861324,0.0,0.00138677,3768.6099,4.7034,-0.3098,309.7298,0.8551,0.5871,0.8194,0.4821,0.3372,8.5293,0.518,0.4892,0.04282378,0.525,1.186,0.60583496,,4.9969,,,5.1616
1997022353799936,44.28175960422,3.3191560479,0.0,0.0,0.9999811,0.0,1.89E-5,,,,,,,,,,,,,,,,,,,,,
1997022353803008,44.28981362374,3.32622493717,0.0,0.0,0.99992824,0.0,7.175E-5,,,,,,,,,,,,,,,,,,,,,
1997022355376256,44.29156003524,3.31947340576,3.033E-5,1.42E-5,0.99929595,1.47E-6,6.5805E-4,,,,,,,,,,,,,,,,,,,,,
1997056716817792,44.26027146418,3.32069684313,0.0,0.0,0.9999786,0.0,2.142E-5,,,,,,,,,,,,,,,,,,,,,
1997091073282304,44.26788366186,3.33106604798,3.821E-5,1.2261E-4,0.9986774,5.5E-7,0.00116119,,,,,,,,,,,,,,,,,,,,,
1997091074803456,44.27070637971,3.32752355889,1.472E-5,5.12E-6,0.9994303,6.6E-7,5.492E-4,,,,,,,,,,,,,,,,,,,,,
1997194152501504,44.29203414696,3.33980732365,0.0,0.0,0.99995816,0.0,4.187E-5,3352.9521,4.6086,-1.1808,417.8389,0.0704,0.047,0.0673,0.0391,0.0282,10.6138,0.2694,,,,,,,,,,
1997198447615872,44.2934116815,3.3400140872,2.432E-5,1.628E-5,0.9989935,3.8E-7,9.6555E-4,,,,,,,,,,,,,,,,,,,,,
1997228512245504,44.30352739916,3.35033750537,0.0,0.0,0.99999213,0.0,7.86E-6,4795.078,3.3225,0.1035,4118.408,0.943,0.7137,0.9287,0.5535,0.3749,2.7999,3.6755,2.722,3.6556451,1.001,11.765,0.21600543,,4.5301,,,4.497
1997297233412608,44.35219794131,3.34358526372,8.0E-8,0.0,0.99999493,0.0,4.99E-6,,,,,,,,,,,,,,,,,,,,,
1997400310933120,44.36473592338,3.34282570018,0.0,0.0,0.99997514,0.0,2.486E-5,,,,,,,,,,,,,,,,,,,,,
1997606469371136,44.30583207168,3.35528581785,0.0,0.0,0.99995154,1.2E-7,4.832E-5,,,,,,,,,,,,,,,,,,,,,
1997640829113728,44.31968093289,3.36267052581,0.00225216,5.42E-6,0.99772036,2.0E-8,2.211E-5,,,,,,,,,,,,,,,,,,,,,
1997675188855296,44.34523248625,3.36787635527,0.0,0.0,0.9999169,0.0,8.308E-5,3370.8545,4.921,-0.2227,396.0075,0.4037,0.2617,0.3895,0.2207,0.1688,10.2798,0.3317,,,,,,,,,,
1997743908338560,44.3325653857,3.37952014534,0.0,0.0,0.99998814,0.0,1.187E-5,3594.2834,4.3369,-0.7782,926.5688,0.296,0.2054,0.2823,0.1677,0.1146,8.2108,0.6717,0.9055,0.12090787,0.6,9.021,0.36832687,,4.6847,,,4.8389
1997778268082048,44.34326873772,3.38924498385,0.0,0.0,0.99998397,0.0,1.6E-5,4244.7764,4.4998,-0.0158,1303.5338,0.2797,0.207,0.273,0.163,0.11,6.8348,0.8064,0.6567,0.1273644,0.672,2.515,0.61468166,,4.6139,,,4.8658
1997812627790592,44.25238561826,3.33581630866,2.855E-5,6.0E-8,0.99995613,1.0E-8,1.526E-5,,,,,,,,,,,,,,,,,,,,,
1997846987532544,44.26901764732,3.3433795265,1.5656E-4,2.1685E-4,0.9978134,8.49E-6,0.00180473,,,,,,,,,,,,,,,,,,,,,
1997950067076992,44.2733851541,3.35303234487,3.5E-7,7.0E-7,0.99999624,0.0,2.63E-6,,,,,,,,,,,,,,,,,,,,,
1997954362284672,44.28008188663,3.3494215067,0.0,0.0,0.99998736,0.0,1.263E-5,5405.781,4.2494,-1.345,1123.6573,0.1316,0.1089,0.138,0.0785,0.0594,4.6011,1.2075,,,,,,,4.6595,,,4.3761
1998018789495552,44.26634417961,3.35258208561,2.7007E-4,2.1566E-4,0.99951214,0.0,2.14E-6,,,,,,,,,,,,,,,,,,,,,
1998053145975808,44.28122165795,3.36564665975,0.0,4.783E-5,0.9223529,6.18E-6,0.07759318,,,,,,,,,,,,,,,,,,,,,
1998156225187712,44.21978629554,3.35918509507,0.0,0.0,0.9999755,1.0E-8,2.448E-5,4974.844,4.7848,-1.4256,1574.5654,0.0033,0.0027,0.0034,0.002,0.0015,6.9186,0.5019,0.5032,0.14022389,,,0.73072404,,4.4766,,,4.5968
1998156225188864,44.22295466193,3.36198228995,1.33E-6,6.479E-5,0.9999136,1.0E-8,2.027E-5,5131.9688,4.7926,-2.1417,2354.444,0.008,0.0065,0.0083,0.0048,0.0036,6.762,0.5045,,,,,,,,,,
1998156225508608,44.21890314413,3.36019413294,0.0,0.0,0.99987817,0.0,1.2184E-4,3483.2092,4.8122,-0.0504,451.4347,0.9068,0.5902,0.8702,0.4975,0.3728,9.4964,0.4352,,,,,,,,,,
1998293665606656,44.25136651876,3.37705389467,3.5432E-4,2.837E-5,0.998436,1.246E-5,0.00116886,,,,,,,,,,,,,,,,,,,,,
1998328023895808,44.25783082777,3.38847194139,0.0,0.0,0.99998707,0.0,1.295E-5,5104.147,4.5831,-1.4131,1180.1257,0.0034,0.0027,0.0035,0.002,0.0015,6.1402,0.6767,0.8253,0.41893965,0.84,6.313,0.6029792,,4.6518,,,4.4936
1998362383622400,44.29712879524,3.36743158675,0.0,0.0,0.999561,0.0,4.3897E-4,3531.0278,4.7332,-0.554,475.7303,0.6681,0.4463,0.6408,0.371,0.2698,9.4209,0.4125,,,,,,,,,,
1998396743366784,44.30620704151,3.37803737973,0.0,1.0E-8,0.9999806,0.0,1.937E-5,,,,,,,,,,,,,,,,,,,,,
1998401038882432,44.30873876775,3.37730148888,0.0,0.0,0.99997175,0.0,2.823E-5,5121.5776,4.3722,-1.1127,1227.0033,0.0046,0.0038,0.0048,0.0027,0.002,5.3333,0.9719,1.1305,0.7928505,,,0.53172183,,4.5049,,,4.4718
1998431104617600,44.27902154239,3.37787168741,1.916E-5,3.89E-6,0.999398,6.7E-7,5.7829E-4,,,,,,,,,,,,,,,,,,,,,
1998465464400384,44.29640052778,3.39540185879,1.2692E-4,1.319E-5,0.99897945,7.3E-6,8.7314E-4,,,,,,,,,,,,,,,,,,,,,
1998499822585728,44.31801308664,3.38450967871,7.0E-8,0.0,0.99999523,3.0E-8,4.64E-6,,,,,,,,,,,,,,,,,,,,,
1998602901810176,44.30888681487,3.404895702,0.0,0.0,0.9999749,3.0E-8,2.509E-5,5505.443,4.7376,-2.1759,1878.4552,0.0048,0.004,0.0051,0.0029,0.0022,6.1661,0.5702,0.5762,0.2751652,,,0.72384983,,4.7928,,,4.5882
1998602901812480,44.31825205441,3.41065594282,0.0,0.0,0.9999884,1.0E-8,1.161E-5,,,,,,,,,,,,,,,,,,,,,
1998602902181120,44.32021711753,3.39920215426,0.0,0.0,0.9999979,0.0,2.12E-6,,,,,,,,,,,,,,,,,,,,,
1998607197001856,44.311384248,3.40749535148,0.0,0.0,0.99999475,0.0,5.21E-6,,,,,,,,,,,,,,,,,,,,,
1998778996039680,44.29479971685,3.40058784139,0.0,0.0,0.9976672,0.0,0.00233278,4026.9185,4.5336,0.2037,323.0828,0.9557,0.6699,0.9195,0.5439,0.3756,7.3437,0.7632,0.7154,0.12076581,0.657,12.455,0.60809374,,5.002,,,4.8681
1998809061814656,44.30997764481,3.42166411187,2.4E-6,2.237E-5,0.9999709,0.0,4.34E-6,,,,,,,,,,,,,,,,,,,,,
1998877781255040,44.29421597825,3.42663179554,0.0,1.0E-8,0.99999505,0.0,4.96E-6,,,,,,,,,,,,,,,,,,,,,
1998980858922496,44.37403657967,3.38457638499,0.00406741,1.875E-5,0.9943743,2.5194E-4,0.00128757,,,,,,,,,,,,,,,,,,,,,
1999083939942656,44.42062159628,3.39733521188,3.1026E-4,1.574E-5,0.99871373,1.491E-5,9.4534E-4,,,,,,,,,,,,,,,,,,,,,
1999088233273984,44.41771521433,3.40278353603,0.03750152,3.82E-6,0.9624833,4.0E-8,1.142E-5,,,,,,,,,,,,,,,,,,,,,
1999393175793664,44.37322587893,3.4086905001,0.0,0.0,0.99998444,0.0,1.556E-5,,,,,,,,,,,,,,,,,,,,,
1999393175796992,44.36791143603,3.41483669574,0.0,0.0,0.9999845,0.0,1.548E-5,4283.274,4.8091,-1.4724,1071.7975,0.0025,0.0019,0.0024,0.0014,0.001,8.1009,0.4259,0.4322,0.05683271,,,0.6403626,,4.72,,,4.7159
1999427535540480,44.38872718041,3.42772698281,2.6E-7,6.0E-8,0.9999691,0.0,3.057E-5,,,,,,,,,,,,,,,,,,,,,
1999461895266304,44.43008735162,3.39875502,0.14842786,3.459E-5,0.8515283,2.0E-8,9.26E-6,,,,,,,,,,,,,,,,,,,,,
1999530614750208,44.42383550181,3.41456133355,0.0,0.0,0.99861324,0.0,0.00138677,3236.496,5.0144,-0.2603,173.1758,0.7692,0.48,0.7359,0.4137,0.3221,11.1682,0.252,0.2504,0.006181065,,,0.60548496,,4.9466,,,5.0898
1999564974494208,44.42606423223,3.42761456892,0.0,0.0,0.9999793,0.0,2.069E-5,4352.599,4.844,-1.1959,1277.5533,0.0163,0.0124,0.0162,0.0096,0.0066,7.9664,0.4364,,,,,,,,,,
1999564976291200,44.42696899379,3.41910498477,0.0,1.0E-8,0.9999893,0.0,1.071E-5,,,,,,,,,,,,,,,,,,,,,
1999633693971968,44.45487896923,3.43077943039,0.0,0.0,0.9999574,0.0,4.265E-5,3568.3179,4.4141,-1.1464,632.6766,0.0946,0.0661,0.0902,0.0539,0.0362,9.0474,0.4596,0.6215,0.055790342,,,0.27978265,,4.8485,,,4.8125
1999668055536512,44.44502411284,3.43569872396,1.2596E-4,1.568E-5,0.9993745,5.4E-6,4.7847E-4,,,,,,,,,,,,,,,,,,,,,
1999771132926592,44.42178965814,3.43208172144,7.24E-6,2.0E-8,0.9999897,0.0,3.03E-6,,,,,,,,,,,,,,,,,,,,,
1999805494402688,44.39577567502,3.43679564938,3.117E-5,8.85E-6,0.9996988,6.5E-7,2.6047E-4,,,,,,,,,,,,,,,,,,,,,
1999805494408832,44.3990662756,3.43308113657,1.0755E-4,1.273E-5,0.99918324,9.86E-6,6.8662E-4,,,,,,,,,,,,,,,,,,,,,
1999878507663744,44.4331239526,3.44773155705,0.0,0.0,0.9999264,0.0,7.362E-5,6349.85,4.4827,-0.8637,2024.2834,0.2265,0.1955,0.2428,0.1364,0.1064,4.5322,0.8939,0.9055,1.1980296,,,0.6253456,,4.2453,,,4.1851
2000389609806592,44.32180213863,3.44920126073,3.9783E-4,3.504E-5,0.99818105,1.893E-5,0.00136707,,,,,,,,,,,,,,,,,,,,,
2000428263443200,44.33856262067,3.45014906353,0.0,0.0,0.99997085,0.0,2.913E-5,4146.635,4.4492,-0.1553,979.1124,0.6889,0.4954,0.6648,0.3965,0.2686,6.9085,0.8435,0.8512,0.1766506,,,0.51113117,,4.7065,,,4.8231
2000492687444224,44.33140548064,3.45281166309,0.0,0.0,0.99998736,0.0,1.262E-5,,,,,,,,,,,,,,,,,,,,,
2000630126396032,44.38123229438,3.45074121324,0.0,0.0,0.9996609,0.0,3.3909E-4,3849.3928,4.2503,-1.7757,390.1714,1.2043,0.8421,1.1492,0.6864,0.4617,8.2375,0.5219,0.7119,0.09189191,0.615,5.25,0.32466835,,4.9825,,,4.8513
2000733205627392,44.41768020625,3.47110522448,1.2E-7,2.0E-8,0.9999895,2.0E-8,1.034E-5,,,,,,,,,,,,,,,,,,,,,
2000905004316800,44.34946103966,3.46691806434,0.0,0.0,0.9999761,0.0,2.384E-5,4814.3857,4.7806,-1.2565,1476.314,0.0111,0.0088,0.0113,0.0065,0.0048,7.0869,0.5037,,,,,,,4.501,,,4.5747
2000973723799168,44.3909144772,3.4765227957,0.0,0.0,0.9999655,0.0,3.453E-5,4560.8843,4.7021,-0.6186,1073.5536,0.0328,0.0254,0.0329,0.0193,0.0135,7.1339,0.5673,0.8446,0.27351326,0.735,5.648,0.693528,,4.5239,,,4.6621
2001042443284352,44.37309523501,3.48704206987,0.00715171,0.0,0.9928411,1.3E-7,7.07E-6,,,,,,,,,,,,,,,,,,,,,
2001046738363520,44.36813098054,3.48706615399,1.0E-8,0.0,0.99999607,0.0,3.93E-6,,,,,,,,,,,,,,,,,,,,,
2001214241915776,44.21548535409,3.38349962596,0.0,0.0,0.9998262,0.0,1.7382E-4,,,,,,,,,,,,,,,,,,,,,
2001386040608768,44.19277649422,3.38497979697,0.0,0.0,0.99999845,0.0,1.56E-6,,,,,,,,,,,,,,,,,,,,,
2001523479572736,44.20530459203,3.40825128663,0.0,0.0,0.9998872,0.0,1.1274E-4,4213.642,4.5204,0.0059,734.0184,0.7997,0.58,0.7734,0.4627,0.3107,6.9663,0.7817,0.7707,0.16932264,,,0.605408,,4.6247,,,4.8484
2001596494551296,44.20070259097,3.41059359943,0.0,0.0,0.9999288,0.0,7.121E-5,4730.3745,4.3782,-0.4253,928.0156,0.2557,0.1998,0.2576,0.1511,0.1066,5.6928,0.9976,1.1094,0.55207276,,,0.5463668,,4.5338,,,4.519
2001626560150400,44.21014903153,3.4246470429,0.0,1.0E-8,0.99999464,0.0,5.35E-6,,,,,,,,,,,,,,,,,,,,,
2001630854489600,44.2074411236,3.43087771312,5.62E-6,1.71E-6,0.99779,4.4E-7,0.00220227,,,,,,,,,,,,,,,,,,,,,
2001660918523136,44.25134498815,3.40087314292,0.00483095,2.23E-6,0.9951623,4.0E-8,4.43E-6,,,,,,,,,,,,,,,,,,,,,
2001695278266752,44.26313308052,3.41283478551,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2001729638304000,44.24927327408,3.41772440483,0.0,0.0,0.99999166,0.0,8.34E-6,,,,,,,,,,,,,,,,,,,,,
2001729638372864,44.2460606946,3.41248522932,0.0,0.0,0.9999953,0.0,4.71E-6,,,,,,,,,,,,,,,,,,,,,
2001768293241856,44.25830949532,3.42410867972,0.0,0.0,0.999983,0.0,1.701E-5,5165.9536,4.6797,-1.0499,1144.1058,0.0028,0.0022,0.0029,0.0016,0.0012,6.3568,0.5941,0.7345,0.3494083,0.87,1.534,0.6561012,,4.5045,,,4.5667
2001871372456704,44.27174785479,3.43203553072,0.0,0.0,0.9990192,0.0,9.8079E-4,3605.1008,4.6018,-0.7525,299.2426,0.6903,0.4683,0.6615,0.3866,0.2747,9.0257,0.4598,0.4519,0.030241717,,,0.37146,,4.4628,,,4.5952
2001974451892736,44.25067075645,3.43559564358,1.889E-5,0.00206971,0.997714,0.0,1.9737E-4,,,,,,,,,,,,,,,,,,,,,
2002107595146240,44.25714851031,3.45150522063,0.0,0.0,0.99999106,0.0,8.98E-6,4595.104,4.8077,-1.1626,1476.1033,0.0051,0.004,0.0052,0.003,0.0021,7.4628,0.4772,,,,,,,,,,
2002180609797888,44.25148479073,3.46206248085,0.00269804,1.216E-5,0.9967308,1.4141E-4,4.1755E-4,,,,,,,,,,,,,,,,,,,,,
2002348113301120,44.19098851451,3.42606177128,0.0,2.0E-8,0.99996763,0.0,3.237E-5,,,,,,,,,,,,,,,,,,,,,
2002348114616448,44.19178752019,3.42048293997,5.025E-5,4.587E-5,0.9991426,3.07E-6,7.5822E-4,,,,,,,,,,,,,,,,,,,,,
2002382473045504,44.19908002749,3.43942575647,0.0,0.0,0.9999798,0.0,2.017E-5,4931.1323,4.7656,-1.2132,1452.8984,0.0123,0.0099,0.0126,0.0073,0.0053,6.8779,0.5241,0.5194,0.14193594,,,0.7350109,,4.7207,,,4.5134
2002421127701760,44.18509890716,3.43491067478,0.0,0.0,0.9992452,0.0,7.5476E-4,,,,,,,,,,,,,,,,,,,,,
2002485553477248,44.14013619003,3.42976921037,0.0,0.0,0.999997,0.0,3.03E-6,,,,,,,,,,,,,,,,,,,,,
2002558567225728,44.13160498301,3.44088133687,0.0,0.0,0.99995184,0.0,4.817E-5,,,,,,,,,,,,,,,,,,4.6577,,,4.7555
2002588631482240,44.1402741554,3.44957654124,0.0,0.0,0.9999836,1.0E-8,1.637E-5,5198.654,4.7676,-1.3378,1983.0317,0.0019,0.0015,0.002,0.0011,8.0E-4,6.5436,0.5389,0.5462,0.19684942,,,0.7423157,,4.6188,,,4.5611
2002592926963840,44.15119659578,3.44167763994,0.0,0.0,0.9999669,0.0,3.309E-5,5134.088,4.75,-1.416,955.6435,0.0102,0.0083,0.0106,0.0061,0.0045,6.5869,0.5436,0.5476,0.18782638,,,0.7010067,,4.5035,,,4.4821
2002657350966784,44.17614389164,3.45898128359,0.0,0.0,0.999986,0.0,1.404E-5,,,,,,,,,,,,,,,,,,,,,
2002730365548288,44.17212674182,3.46392865564,5.673E-5,4.5649E-4,0.99856097,3.96E-6,9.2186E-4,,,,,,,,,,,,,,,,,,,,,
2002760430167168,44.21149830004,3.43873692298,4.0E-8,0.0,0.99999136,1.0E-8,8.61E-6,,,,,,,,,,,,,,,,,,,,,
2002764725654656,44.21288448875,3.4455546756,0.0,0.0,0.9998987,0.0,1.0133E-4,5316.397,4.6228,-0.4403,445.4131,0.5125,0.4137,0.5273,0.3047,0.2225,5.8681,0.6928,0.7279,0.36202398,,,0.64590794,,4.7047,,,4.9709
2002794789917568,44.22395794135,3.45559311489,0.0,0.0,0.99998754,1.0E-8,1.248E-5,4611.4136,4.8824,-1.6407,1542.9695,0.0072,0.0056,0.0073,0.0043,0.0031,7.7198,0.4185,,,,,,,,,,
2002794791272192,44.21886825388,3.45967581065,3.666E-5,9.19E-6,0.99965954,1.7E-6,2.9288E-4,,,,,,,,,,,,,,,,,,,,,
2002829149655040,44.19915982638,3.45496098945,0.0,0.0,0.99999774,0.0,2.3E-6,,,,,,,,,,,,,,,,,,,,,
2002970883715968,44.22554359916,3.46840819782,0.0,0.0,0.9999847,0.0,1.53E-5,,,,,,,,,,,,,,,,,,,,,
2002970884119424,44.22289400599,3.47599356435,0.0,0.0,0.99648726,0.0,0.00351277,3761.479,4.45,-0.1951,409.257,0.8248,0.5613,0.7889,0.4616,0.3271,7.6543,0.7927,0.6632,0.072081745,0.594,10.025,0.38633627,,4.6239,,,4.7022
2003000948363008,44.22612939901,3.47644080626,0.9521049,0.0,0.04789465,0.0,3.9E-7,,,,,,,,,,,,,,,,,,,,,
2003000948694400,44.23688091075,3.47777387525,0.0,2.0E-8,0.99998504,0.0,1.497E-5,,,,,,,,,,,,,,,,,,,,,
2003142682776192,44.18603056543,3.48173125216,0.0,0.0,0.9999753,0.0,2.467E-5,6359.6147,4.1235,-0.9044,1547.1401,0.3958,0.34,0.4233,0.2381,0.1852,3.3462,1.5398,1.7143,4.324865,1.335,2.831,0.4785383,,4.2886,,,4.6001
2003207106801152,44.22661276698,3.48634214553,7.2122E-4,5.918E-5,0.99847984,6.243E-5,6.7723E-4,,,,,,,,,,,,,,,,,,,,,
2003207106806784,44.22234924192,3.49404708351,0.0,0.0,0.9999936,0.0,6.4E-6,3980.4175,4.7501,-0.659,998.3879,0.007,0.0051,0.0067,0.004,0.0027,8.294,0.4807,,,,,,,,,,
2003245761990656,44.19687559353,3.4977172132,0.0,0.0,0.9999339,0.0,6.612E-5,6302.4414,3.8851,-0.5433,400.9589,0.3874,0.3317,0.4128,0.2331,0.1797,2.8281,1.9637,2.3488,7.8449817,1.525,2.275,0.3527942,,4.1333,,3.71,4.2754
2003245761990912,44.19809089447,3.49207934916,0.0,0.0,0.99996144,2.0E-8,3.857E-5,5689.5117,4.665,-2.6308,1792.8457,0.0031,0.0026,0.0032,0.0018,0.0014,5.8499,0.6205,0.6229,0.36632156,,,0.676166,,4.2076,,,4.0863
2003344545724672,44.30864449505,3.44739374901,0.00614296,5.887E-5,0.99331146,4.8675E-4,0.0,,,,,,,,,,,,,,,,,,,,,
2003451920455808,44.32140070336,3.45944380909,0.0,0.0,0.9999555,0.0,4.451E-5,4830.1323,4.67,-0.6393,889.9368,0.2912,0.2294,0.2952,0.1723,0.123,6.6856,0.602,0.7738,0.29171398,0.773,7.978,0.6558295,,4.5855,,,4.8414
2003481984701824,44.32957542848,3.47967532071,1.0E-8,1.0E-8,0.99999624,2.0E-8,3.71E-6,,,,,,,,,,,,,,,,,,,,,
2003481985190400,44.33111916838,3.47099971886,0.0,2.6E-7,0.9995949,0.0,4.0487E-4,,,,,,,,,,,,,,,,,,4.8163,,,4.7052
2003486280157184,44.33182375451,3.47180429984,0.0,0.0,0.99990505,0.0,9.494E-5,,,,,,,,,,,,,,,,,,4.5982,,,4.6996
2003516344435840,44.29853044655,3.47242543525,0.0,0.0,0.9993886,0.0,6.1143E-4,3516.8206,4.7603,-0.2759,400.7091,0.6147,0.4078,0.5867,0.3393,0.2473,9.3422,0.4427,0.4726,0.030340612,,,0.5754541,,4.4642,,,5.013
2003550704445056,44.32024437076,3.47971541424,0.0,0.0,0.9999712,0.0,2.875E-5,,,,,,,,,,,,,,,,,,,,,
2003589359373696,44.2756642176,3.4636089426,0.0,0.0,0.99997,0.0,3.0E-5,4431.494,4.7386,-0.8024,785.1485,0.1486,0.1134,0.1477,0.0873,0.0604,7.4903,0.5204,0.7881,0.21010736,0.718,5.228,0.6730935,,4.7033,,,4.7606
2003623719111040,44.28784976455,3.47825475451,0.0,2.0E-8,0.999985,0.0,1.501E-5,,,,,,,,,,,,,,,,,,,,,
2003756862613248,44.3035213214,3.48455484046,2.2248E-4,1.269E-5,0.99942535,1.257E-5,3.2683E-4,,,,,,,,,,,,,,,,,,,,,
2003756862616448,44.31029832216,3.48840050505,0.0,0.0,0.99996644,0.0,3.353E-5,3622.3147,4.2322,-0.7323,1041.1265,0.1924,0.1343,0.1841,0.1092,0.0749,7.8518,0.784,0.9738,0.14294592,0.621,8.948,0.31258982,,4.5402,,,4.7045
2003761158064256,44.30793130723,3.48277211083,0.0,0.0,0.9999037,0.0,9.626E-5,5585.9985,4.4634,-0.2925,476.1282,0.2978,0.246,0.3103,0.178,0.1322,5.1417,0.8616,0.8842,0.68340194,0.977,1.296,0.5815656,,4.6242,,,4.484
2003825582099968,44.30423242168,3.49767200555,0.0,0.0,0.999992,0.0,8.02E-6,4186.494,4.8281,-0.9823,1220.0902,0.0153,0.0114,0.0151,0.009,0.0061,8.1787,0.4405,,,,,,,,,,
